@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute mfp-1 numeric
@attribute mfp-2 numeric
@attribute mfp-3 numeric
@attribute mfp-4 numeric
@attribute mfp-5 numeric
@attribute mfp-6 numeric
@attribute mfp-7 numeric
@attribute mfp-8 numeric
@attribute mfp-9 numeric
@attribute mfp-10 numeric
@attribute mfp-11 numeric
@attribute mfp-12 numeric
@attribute mfp-13 numeric
@attribute mfp-14 numeric
@attribute mfp-15 numeric
@attribute mfp-16 numeric
@attribute mfp-17 numeric
@attribute mfp-18 numeric
@attribute mfp-19 numeric
@attribute mfp-20 numeric
@attribute mfp-21 numeric
@attribute mfp-22 numeric
@attribute mfp-23 numeric
@attribute mfp-24 numeric
@attribute mfp-25 numeric
@attribute mfp-26 numeric
@attribute mfp-27 numeric
@attribute mfp-28 numeric
@attribute mfp-29 numeric
@attribute mfp-30 numeric
@attribute mfp-31 numeric
@attribute mfp-32 numeric
@attribute mfp-33 numeric
@attribute mfp-34 numeric
@attribute mfp-35 numeric
@attribute mfp-36 numeric
@attribute mfp-37 numeric
@attribute mfp-38 numeric
@attribute mfp-39 numeric
@attribute mfp-40 numeric
@attribute mfp-41 numeric
@attribute mfp-42 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 {0,1,2,3}
@attribute outputs-3 {0,1,2,3}

@data
805,'2022/09/18 20:06:29:673',32,880.235901,331.915466,840.231384,301.774475,816.241394,252.884415,834.288025,210.034195,871.87207,194.87645,850.405579,204.978531,845.977661,163.900024,835.30603,203.868896,840.425781,220.815125,882.902283,208.835617,880.872864,169.415512,863.165344,217.892532,870.122803,230.562149,913.133667,221.856644,909.465698,190.161041,889.161316,238.208374,894.924927,249.893311,945.516357,242.364838,933.939575,218.452408,916.110107,249.00444,919.031677,259.675049,2,?,?
806,'2022/09/18 20:06:29:738',32,881.225891,332.884338,840.64624,302.524475,816.43335,253.286774,834.571655,210.662674,872.012451,195.370972,850.307129,204.904968,844.609863,164.615906,834.237122,205.077927,840.185242,222.51503,882.394348,208.310867,880.112915,169.690323,863.104553,218.447281,870.131958,231.074524,912.668457,220.964111,908.646851,189.907715,889.125732,238.839859,894.864197,250.778885,945.349243,241.233398,933.28833,218.112823,915.485718,249.459457,917.807739,260.138458,2,?,?
807,'2022/09/18 20:06:29:827',32,879.28125,333.38266,839.403992,302.274292,815.536987,253.201431,833.888611,210.486908,871.661072,195.642242,849.71228,206.591461,844.960571,164.527466,834.46814,202.152512,839.155945,220.364883,881.690002,210.205002,880.264587,170.1091,862.885437,217.20546,869.30957,231.023453,912.062866,222.851364,908.927124,190.074585,888.85022,237.689728,893.976135,250.90654,944.535217,243.173553,933.835754,217.789795,915.398315,248.20166,916.949707,260.512634,2,?,?
808,'2022/09/18 20:06:29:946',32,880.999268,333.665619,839.929321,302.509644,815.327698,253.478394,833.662598,210.369186,870.997314,194.320526,849.43396,206.230957,843.196411,163.62384,832.661621,205.208038,839.10675,222.897324,881.716064,209.813293,878.341064,169.725555,861.091003,219.12648,869.499207,231.950653,911.935059,222.491455,908.058411,190.142334,887.807983,238.666412,894.275269,251.033585,944.707397,242.564545,933.785461,218.223404,914.949036,248.480316,916.906494,259.790222,2,?,?
809,'2022/09/18 20:06:30:100',32,882.969604,334.002014,841.36908,303.21048,816.383301,254.282578,833.89801,210.741928,870.792358,193.505142,849.242249,206.474686,842.34021,164.115555,833.301514,205.091873,839.755615,223.068115,881.4823,209.323196,878.319214,168.866821,862.291199,218.048126,869.206055,231.611588,911.935303,221.214432,907.241699,189.733215,888.28302,238.693024,894.022156,250.951401,945.191956,240.612274,931.999451,218.478882,914.424194,249.666748,916.912964,260.193695,2,?,?
810,'2022/09/18 20:06:30:175',32,879.672913,334.302795,838.898621,302.376953,815.651855,252.897598,834.06311,210.309326,870.367065,192.946182,848.877441,206.06369,842.752319,164.229874,832.963501,203.610733,838.710999,221.482056,880.906311,209.420654,878.07196,168.818069,861.50708,217.132797,868.728882,231.178223,911.453308,221.804886,906.840576,189.17601,887.695618,238.148636,893.730835,252.054565,944.336609,241.669342,932.447144,217.05397,914.628174,248.33754,917.066895,260.547363,2,?,?
811,'2022/09/18 20:06:30:244',32,881.720886,334.744781,839.701172,303.021179,814.407471,253.127975,832.691956,209.652695,870.586426,194.50238,847.856567,207.67868,842.306213,164.386963,832.902832,203.533722,838.75824,222.593796,879.946045,210.728073,878.159119,169.114716,861.738159,216.491043,867.697876,232.259521,910.348511,222.569122,906.920654,189.293701,887.633789,237.107056,892.339478,252.214996,943.19458,242.26384,931.757568,217.697464,913.914429,247.936432,915.511475,260.589172,2,?,?
812,'2022/09/18 20:06:33:021',33,705.8349,423.23233,665.239929,399.105438,632.532593,359.566437,632.502136,324.30603,659.149719,303.864349,674.575317,285.041473,647.038696,263.14798,637.661194,304.560059,644.829834,326.338928,705.634827,287.025726,674.970947,263.158386,661.904907,310.577271,668.54541,330.999451,735.216675,298.307831,700.323608,287.406433,689.603821,336.391022,698.69519,352.685944,764.051514,318.456177,725.648926,316.908112,715.159424,351.997284,724.329102,364.173981,2,?,?
813,'2022/09/18 20:06:33:117',33,703.306763,422.367493,664.061218,398.717743,633.03717,358.45459,633.614441,322.840149,660.282227,301.218323,675.821167,283.068573,647.29187,263.673828,638.354614,305.613098,645.9552,325.106049,706.378235,285.588287,675.539612,262.83786,662.239929,310.415436,670.209351,328.605377,735.717285,297.61734,701.765869,287.761902,689.179382,335.560242,698.659302,349.496582,764.531189,318.068024,729.331177,316.134644,716.349609,350.522919,723.999634,362.78479,2,?,?
814,'2022/09/18 20:06:33:216',33,703.729553,422.844757,664.093872,398.173889,633.049927,358.118073,633.9104,321.772949,661.207397,299.811279,673.339233,285.600464,645.53186,265.345428,638.121155,307.379303,646.44458,326.806061,704.507935,287.500122,674.39093,263.499054,662.384277,311.65506,670.811279,329.5896,734.362793,299.094788,701.031372,287.64035,689.673157,337.236694,699.785156,351.329315,763.768311,319.330017,727.189819,317.160583,715.55426,352.426575,724.453613,363.849213,2,?,?
815,'2022/09/18 20:06:33:323',33,704.117188,423.418335,663.727905,398.376373,633.456543,357.712463,635.95874,321.784271,662.93457,299.495728,675.707458,285.428101,646.788269,264.362579,638.744141,307.003448,647.053589,326.101013,706.233276,288.023529,675.623657,262.828552,663.664185,311.628876,673.005005,329.282837,735.619751,299.870453,701.329102,288.693787,689.825806,338.327728,700.453186,351.340881,764.917236,320.179199,727.925476,317.518616,716.36145,352.765106,725.867676,363.262848,2,?,?
816,'2022/09/18 20:06:33:424',33,705.247437,423.137085,664.785034,398.187622,634.088684,357.592346,637.521362,320.839233,664.453491,299.103699,676.342529,286.25708,648.323242,263.654663,638.064941,306.04657,645.483093,328.047028,706.692444,288.277039,676.073364,261.779114,662.327332,310.124054,670.593567,329.198486,735.827881,299.912598,700.763794,288.359619,689.482788,337.734039,700.517944,350.958252,764.389771,320.438965,725.670837,318.168213,715.670776,352.93988,726.975464,362.470947,2,?,?
817,'2022/09/18 20:06:33:519',33,704.069946,421.345245,664.238831,397.319611,633.360352,356.705719,636.786438,321.386536,663.706177,300.520355,673.24231,285.809784,648.345703,261.996552,637.0495,301.451355,642.000061,325.90094,703.976074,288.008789,675.748962,260.876831,660.911621,306.645233,666.865784,329.526917,733.838745,299.695129,702.498291,286.437286,690.295471,333.394257,698.819275,350.839355,763.245178,320.009277,728.737793,315.079132,716.552185,348.758728,724.567383,361.528015,2,?,?
818,'2022/09/18 20:06:33:619',33,703.97644,420.90506,663.779419,395.541718,633.064087,355.9646,635.283264,321.219086,662.544006,299.31424,672.955078,284.08075,645.483643,263.599945,637.918823,305.33609,645.565063,325.330292,703.920898,286.229309,674.060059,261.240967,662.370544,308.941132,670.565918,328.329407,733.712219,297.814728,700.463562,285.692657,689.415283,334.018707,698.943481,349.229248,762.855225,317.930176,726.16394,315.945251,715.861145,349.942413,725.528564,361.075409,2,?,?
819,'2022/09/18 20:06:33:721',33,702.161194,421.175262,662.392578,396.581848,632.378723,356.114563,635.108154,320.787811,662.520996,299.736084,675.985657,284.152344,647.407227,262.492767,637.502319,304.039215,644.289856,326.611725,706.026062,286.7005,674.868469,260.011963,660.871094,307.266876,667.965698,329.177551,734.726563,298.362366,700.209045,285.276886,689.230408,334.90451,698.82135,352.709442,762.740234,318.787506,725.56427,314.751831,715.125183,349.838013,724.349243,362.871979,2,?,?
820,'2022/09/18 20:06:33:822',33,701.573486,421.77774,661.252319,397.421967,631.093933,354.406982,636.31897,318.591644,664.761292,299.623474,674.43457,284.952942,648.204102,262.40509,635.526794,303.536255,640.760864,327.163574,705.029236,288.085236,675.649658,262.207489,659.222656,309.448029,665.651367,330.880402,734.486816,300.315918,701.867004,285.855927,688.893921,334.649597,698.52478,351.786469,763.595581,320.988922,728.388977,314.011108,715.105591,348.445251,723.245117,361.950378,2,?,?
821,'2022/09/18 20:06:35:747',34,741.045593,618.072876,701.927734,603.24353,669.07135,574.028076,673.586426,550.300903,708.96936,543.793701,705.640625,476.286133,675.593872,479.118286,675.565674,522.796326,687.985474,531.703064,744.816406,476.222229,714.342529,494.699158,708.160889,541.669434,716.704041,544.702576,776.282043,494.6922,745.618835,528.72467,735.024536,566.563171,742.824219,563.802002,803.460022,521.765991,772.43689,558.198792,760.429016,584.425903,764.655212,583.176636,2,?,?
822,'2022/09/18 20:06:35:849',34,739.797485,624.803894,697.802429,601.920654,663.186951,569.742554,666.798706,548.357422,699.860535,541.041504,716.839294,464.745667,680.039795,485.762299,668.424377,527.259766,677.936096,543.151733,756.417358,474.059723,711.074341,510.582092,697.524963,549.82428,703.21875,559.537659,786.73999,496.852661,742.774292,539.638245,727.310059,572.832581,729.902466,577.447693,811.662292,525.874268,775.285034,568.457275,756.220215,592.023254,753.36792,593.230896,2,?,?
823,'2022/09/18 20:06:35:927',34,737.94165,615.902832,698.986206,601.374878,666.508484,571.738281,673.06189,550.021362,709.382996,546.374756,706.791748,475.530762,675.918579,475.638428,674.288452,519.054565,685.256287,529.986877,745.865356,476.22171,713.733887,493.4487,706.661987,539.007202,714.492859,541.829834,776.95282,495.508331,745.108398,528.02063,734.273193,564.309631,741.647644,561.994568,803.491516,523.164978,772.279175,557.173706,759.991455,581.745056,763.621826,580.832214,2,?,?
824,'2022/09/18 20:06:36:030',34,736.348938,623.655762,695.07373,600.016357,662.626221,566.679138,667.558655,546.422119,699.378357,538.44397,720.318298,463.488037,683.563171,476.280212,668.466675,520.652039,676.986389,537.597351,758.771606,473.310577,710.449829,505.416809,695.565491,546.889954,703.19812,554.772888,788.154236,496.333771,741.178467,534.497498,724.300659,569.49585,729.023315,572.61792,812.980713,524.934631,774.150513,562.34845,754.902222,586.553955,754.390808,587.325684,2,?,?
825,'2022/09/18 20:06:36:075',34,735.2276,617.381714,696.612549,601.490906,665.623474,571.20697,673.504578,548.740784,709.411316,542.997314,705.963074,474.480469,674.886963,477.858154,674.565491,522.574646,686.875854,530.803223,745.284058,474.68689,713.033203,493.699402,707.166016,540.457947,715.887695,542.089111,776.122803,493.226349,744.326172,526.194885,734.765564,563.598938,743.185791,560.187622,802.333496,520.600647,770.737427,555.362488,760.317444,580.758179,765.777527,578.544312,2,?,?
826,'2022/09/18 20:06:36:185',34,735.383545,623.551758,694.953064,598.422302,662.509399,564.513123,667.564575,544.081665,700.269043,536.037598,713.702759,461.097137,681.853027,475.285431,668.941406,520.225891,675.536621,537.286194,754.014771,468.940552,708.836121,503.066742,695.668579,544.853882,701.601318,553.067871,785.804199,490.804352,741.223877,531.742859,726.45697,566.645508,730.303833,569.288635,812.781921,518.852356,774.662598,560.961731,758.074341,584.590698,758.563721,583.45929,2,?,?
827,'2022/09/18 20:06:36:243',34,738.604736,615.796326,699.806396,600.660095,666.092285,570.911438,671.850952,547.839966,708.145813,543.788452,705.052246,474.200653,674.559998,475.843231,673.810181,519.212524,684.055176,531.354431,744.828125,474.357208,712.168701,492.029999,706.337646,539.323853,713.104919,544.977112,776.52417,493.404327,744.667114,525.572693,735.267822,562.847351,741.444336,561.902344,803.001404,521.196167,771.454163,555.220032,762.037109,579.488098,766.6875,577.990906,2,?,?
828,'2022/09/18 20:06:36:375',34,729.609741,614.196289,690.684875,590.80481,662.179626,558.380249,669.399536,541.353088,701.403503,533.865356,718.4104,461.809631,688.471191,470.453125,673.273987,512.158142,678.422241,531.310608,757.809692,470.801575,717.876343,497.976776,701.964172,538.7229,706.953979,549.274902,788.237,493.043396,749.238403,526.563354,731.059082,561.427551,733.665466,566.475159,813.417053,521.275574,779.333557,556.532532,760.021057,580.91156,759.636963,582.74585,2,?,?
829,'2022/09/18 20:06:36:457',34,737.724976,615.983093,698.428345,600.44574,666.384827,570.972046,673.158203,548.307068,709.070679,542.996704,706.17865,472.413696,675.030029,476.29422,674.810791,520.296265,686.253601,531.367126,745.193176,472.945557,712.328735,492.092133,706.888184,538.794739,714.733643,543.514099,776.389099,492.195435,744.220459,525.263489,735.291809,562.302185,742.820129,561.430847,802.892151,520.307739,772.035156,553.959473,762.164063,578.504822,767.084961,578.033142,2,?,?
830,'2022/09/18 20:06:36:548',34,735.549683,620.515564,695.060059,594.704407,662.839111,561.808044,668.405273,541.700623,701.333069,535.372253,715.373901,458.040192,679.602966,470.102203,666.256226,517.901367,673.860168,537.635803,755.37146,467.652893,708.185547,498.199982,695.826477,542.348389,703.555298,553.218384,786.913574,490.732849,740.784851,527.777954,725.876953,564.101135,730.697083,568.437622,813.334839,519.690857,773.877625,556.682922,756.293335,581.381042,757.012695,582.626892,2,?,?
831,'2022/09/18 20:06:36:622',34,740.380188,614.068787,700.169312,599.153503,667.182556,570.231384,671.950317,546.652588,706.166138,541.07196,704.473877,473.208801,673.91748,474.115723,673.761292,517.915222,686.195435,526.879456,743.459167,472.871185,711.866699,489.848389,706.300354,535.608704,715.025757,538.470703,774.642822,491.086121,743.629395,524.47583,734.342041,560.680481,742.497498,557.604919,801.378479,517.802185,770.461975,553.033203,759.679199,577.704834,763.870361,576.351257,2,?,?
832,'2022/09/18 20:06:36:731',34,734.34906,620.483276,695.523376,597.335449,661.182739,562.838928,663.881714,540.41333,698.251221,535.214233,720.028809,460.002319,679.276672,474.410339,667.521423,518.53125,677.502502,534.876709,757.176453,470.2742,711.385132,496.244629,699.208069,536.149231,707.40332,546.470825,785.237305,493.454285,741.76355,526.458923,728.205933,559.600952,734.559082,565.067505,808.466675,522.826843,771.905151,554.519226,753.932434,578.229736,754.062134,581.741699,2,?,?
833,'2022/09/18 20:06:36:779',34,734.792603,610.860046,698.062744,596.058777,666.957764,567.390503,670.42627,545.369019,705.108887,539.753479,705.683289,470.785156,674.106201,469.499786,673.156128,514.315491,684.038086,525.25,744.981323,472.203369,711.576782,484.772034,706.29425,532.280334,714.84021,535.553528,775.994324,491.85968,743.010193,521.853455,734.054871,558.680908,741.791626,555.185242,801.554443,519.527893,768.727417,552.926208,760.147461,577.0495,766.550537,574.045898,2,?,?
834,'2022/09/18 20:06:36:883',34,736.901489,619.998413,696.721191,595.658203,662.497253,561.920715,665.552673,540.110229,699.197021,532.414429,719.32019,458.329407,679.972168,468.788757,664.792114,512.467041,672.838745,529.067749,757.439331,468.333771,710.018616,493.716705,694.499573,535.561707,701.152344,546.442688,786.496887,491.824921,740.770142,525.035095,723.949951,560.296997,727.672363,566.512329,810.86908,521.38678,773.061462,555.993286,753.521423,580.179077,751.792847,582.814941,2,?,?
835,'2022/09/18 20:06:36:947',34,736.301331,614.149841,697.11908,596.974304,665.771729,566.500122,669.700378,542.886169,704.924438,539.265991,706.051025,468.631775,673.378906,471.890594,672.79657,516.504822,685.79541,525.027344,744.403931,470.306091,711.25354,487.390381,704.694458,534.312927,714.484375,536.44989,775.393372,490.743927,744.136414,520.272949,733.314087,558.040222,743.223206,556.437866,802.277893,519.741455,774.611084,547.596924,760.669312,572.817871,763.954956,574.677979,2,?,?
836,'2022/09/18 20:06:39:373',35,958.416443,574.013367,922.865845,545.664795,914.436279,495.164795,958.703064,474.06366,1003.689697,480.768402,945.066223,440.969849,965.415283,405.60257,951.742004,450.957642,945.832581,468.059967,981.368042,454.908813,1004.826172,423.70874,982.908936,474.170135,977.031799,480.017426,1011.83136,473.368225,1032.226685,459.899445,1004.431396,502.265167,993.528137,500.751556,1039.21167,497.669159,1052.048096,489.816528,1029.294434,517.160767,1016.651611,519.190491,2,?,?
837,'2022/09/18 20:06:39:429',35,958.009094,573.529358,922.739929,543.62439,913.396545,495.657837,955.171875,475.06076,998.681274,480.358002,946.514587,441.705322,967.401978,408.04776,952.640442,452.89859,947.745056,466.425415,982.257813,455.718842,1004.875977,424.004272,982.314941,473.137848,977.975342,477.16095,1012.164795,473.891113,1031.414917,460.293732,1003.40155,501.643585,994.299622,499.054932,1039.517334,498.321381,1051.545288,490.572174,1028.157349,517.217529,1016.338989,518.400085,2,?,?
838,'2022/09/18 20:06:39:501',35,958.931152,573.68042,924.036865,543.586426,915.73114,494.696472,958.490051,474.659576,1001.783508,479.521729,945.717041,441.781555,967.540039,407.404175,953.572266,450.215271,947.706543,466.006897,982.000793,455.288971,1005.249573,423.931122,983.884644,471.243683,978.542542,477.88623,1012.384766,473.630005,1031.536255,461.210938,1004.889832,501.071289,994.708191,500.033417,1039.849854,498.324921,1052.567749,490.997681,1029.94873,517.047485,1017.487793,518.85498,2,?,?
839,'2022/09/18 20:06:39:568',35,956.935059,574.030273,921.938599,544.629944,912.295532,494.485931,953.24762,473.138672,996.999451,479.367432,946.270081,443.188232,967.315369,407.591644,952.373962,450.008057,945.60907,466.424011,982.572754,456.458588,1006.278198,425.71701,983.355957,473.019836,976.582397,479.102661,1012.441956,474.378784,1032.29187,462.098389,1004.762939,502.060822,993.945007,500.35318,1039.382446,498.526581,1052.873657,491.874481,1029.98291,517.992615,1017.027832,519.115356,2,?,?
840,'2022/09/18 20:06:39:632',35,959.382629,574.18158,923.223938,544.503235,914.999023,495.481049,958.896179,474.45697,1002.388916,478.089508,943.806702,441.449554,967.311035,408.754913,952.770081,451.763641,946.321777,465.926361,980.708679,455.285461,1004.203369,426.843231,981.421753,474.651947,975.336975,478.052216,1011.700745,473.281738,1030.647461,461.978821,1002.95929,502.879395,993.054932,499.18808,1039.909546,497.496826,1051.961914,491.981628,1028.6604,518.5802,1016.129517,518.830627,2,?,?
841,'2022/09/18 20:06:39:701',35,957.390869,574.018799,921.306824,545.682739,911.878784,496.087219,954.838745,476.193726,998.720032,483.590912,944.924011,440.169983,967.657593,408.629578,952.106812,453.548584,946.299194,467.598267,982.029541,453.802979,1005.512634,425.793121,981.582275,476.108765,976.298767,479.64389,1012.70105,471.990173,1032.763428,460.69046,1003.92749,503.206055,993.744507,500.38446,1040.668213,496.499329,1051.574829,492.094574,1027.969116,519.229858,1015.859619,519.252808,2,?,?
842,'2022/09/18 20:06:39:769',35,953.515686,575.432556,920.225708,544.245422,914.056152,494.761688,957.474426,475.998749,1001.278381,483.922943,946.260254,443.389923,966.38031,409.564423,951.737793,452.55484,946.304321,467.50061,982.380737,457.403076,1004.108398,427.298126,982.436218,474.413116,978.54364,479.980927,1012.509155,476.452087,1031.842163,463.315887,1004.749084,502.91568,995.291626,502.336975,1039.387695,501.461243,1052.169556,493.116486,1029.272583,518.718628,1017.246765,521.218567,2,?,?
843,'2022/09/18 20:06:39:837',35,955.227112,574.857056,919.525452,544.378113,911.286865,494.191467,953.885559,475.52121,995.842224,482.43689,943.689453,441.887024,964.27771,408.64325,949.610718,451.140137,944.456909,465.503265,980.593811,455.730133,1005.178772,427.453217,982.971802,472.899414,977.506836,476.571777,1011.304382,474.670105,1032.834229,461.081512,1005.541931,500.290771,996.029297,498.155273,1038.338745,499.57489,1052.460693,493.26944,1029.153564,519.550781,1017.17395,520.709656,2,?,?
844,'2022/09/18 20:06:39:900',35,958.613342,576.152222,922.243347,544.968323,913.062439,496.369812,956.380859,477.164337,998.681946,481.42511,942.737671,440.411163,963.89032,409.322388,950.360718,453.108398,945.257813,467.756531,980.455261,453.861725,1002.011658,426.638428,980.352173,475.308807,975.89563,480.129486,1011.783813,472.62384,1029.769775,461.565002,1002.389832,502.638672,993.05365,500.821564,1039.555542,497.835388,1050.1521,493.615631,1026.677368,520.074585,1014.53772,520.796387,2,?,?
845,'2022/09/18 20:06:39:970',35,953.790222,575.37085,919.649902,544.191895,911.621582,494.989838,955.129517,477.21817,998.698853,482.609009,943.311462,440.747589,962.840271,409.076996,949.844055,452.799957,945.392944,467.906464,980.785645,453.080688,1002.109863,426.110657,980.723328,474.010529,975.920105,480.13327,1011.638245,471.698608,1030.218994,460.757965,1003.553101,500.693665,993.326416,500.593933,1038.479248,497.381195,1051.269775,492.99057,1027.552734,518.689697,1013.496216,520.993713,2,?,?
846,'2022/09/18 20:06:40:034',35,954.070313,573.393066,919.718628,544.569519,910.900269,497.622528,954.485718,477.639832,997.785522,480.760803,941.79187,441.658752,963.837158,407.531494,950.310547,451.581848,944.685059,467.086151,979.493286,454.376343,1003.324036,425.763489,980.907715,474.641052,974.606934,479.536346,1010.589294,472.5466,1030.161743,460.939087,1002.665466,502.164154,992.628296,500.08786,1038.081055,497.607788,1050.41394,492.485504,1026.673096,518.963013,1013.229919,520.206177,2,?,?
847,'2022/09/18 20:06:40:108',35,955.389771,577.521606,918.744263,546.650391,911.159302,495.502106,956.099731,475.244446,1001.287964,482.631683,941.479004,445.508575,963.863525,407.804016,950.055847,450.005951,943.729919,466.93045,978.924622,457.747589,1003.40509,425.254547,981.43457,472.723846,974.954163,480.193573,1010.341553,475.701538,1029.960205,461.615631,1002.945435,502.419342,992.53595,502.999298,1038.747437,500.243103,1050.455444,491.672943,1027.718384,518.034607,1015.599609,520.803345,2,?,?
848,'2022/09/18 20:06:40:189',35,957.131836,578.573669,921.760498,546.542175,912.553467,495.574219,955.245117,474.860168,999.589294,480.028168,943.045959,445.039001,963.202026,407.236145,949.255127,449.272827,943.33606,467.496918,979.233398,457.542511,1002.929932,424.541748,981.738403,470.533112,975.648254,479.094757,1009.67865,475.192047,1029.136719,461.131775,1002.570068,501.113922,992.188232,502.031067,1037.059082,499.314453,1049.789185,491.785126,1026.805298,518.567566,1014.188354,521.551941,2,?,?
849,'2022/09/18 20:06:40:275',35,951.788208,577.810974,919.753784,545.795166,912.737305,495.552155,954.38208,475.384521,997.945007,481.613068,943.524109,445.835632,965.313049,408.374207,950.317932,450.917145,943.312134,468.533844,979.548828,459.485626,1002.630676,427.019653,980.101868,473.897827,973.84552,481.958771,1009.89679,478.131409,1029.189453,461.107178,1002.297363,501.614929,991.835999,504.330017,1036.526367,502.752777,1050.25415,490.369354,1026.8302,516.976318,1013.282227,522.556946,2,?,?
850,'2022/09/18 20:06:40:383',35,955.844727,577.156128,920.77179,545.8974,912.77356,495.232697,957.233887,475.80423,1002.745422,483.995728,940.082092,443.101776,963.986145,407.770966,949.433105,452.053894,943.112488,469.387878,977.602783,456.788483,1003.061646,428.133728,980.75293,476.540192,974.227356,482.557434,1009.110413,474.919067,1029.999634,459.585815,1003.389221,500.553375,993.09198,500.56604,1036.729248,499.163635,1049.651611,490.724976,1025.791626,517.90094,1012.059814,521.150818,2,?,?
851,'2022/09/18 20:06:40:476',35,956.523071,577.613953,921.855347,547.054138,911.225281,496.3414,952.913757,475.391174,997.388306,481.995331,942.309021,442.036713,963.741516,408.175293,949.572388,452.54425,944.11377,469.024719,979.44635,455.290741,1002.423218,426.421783,980.031128,474.443176,975.363647,480.803864,1010.30365,474.306183,1029.539795,461.323486,1001.696533,501.820801,991.819702,502.352997,1037.494873,499.707977,1048.867188,492.738892,1025.412842,518.377686,1013.363037,520.68512,2,?,?
852,'2022/09/18 20:06:40:579',35,956.087524,580.508972,921.797546,546.300171,914.255066,494.823364,957.252808,476.017853,1002.276855,484.581299,943.268555,444.876465,963.826233,410.099579,950.614136,451.976044,944.590698,469.116089,979.792725,458.109985,1002.953186,425.640045,983.244385,471.094788,977.903503,481.261627,1010.885559,476.864319,1030.59668,463.658356,1004.907898,501.993561,993.625,504.996643,1038.121826,501.841492,1051.302368,492.206512,1028.880493,517.330078,1015.681274,521.605469,2,?,?
853,'2022/09/18 20:06:40:669',35,955.186279,578.434448,922.009644,548.361877,912.439209,500.549255,953.629272,479.575745,997.152344,484.303741,941.747498,443.864868,963.9422,408.927582,951.059021,454.378723,945.858215,472.49884,979.498596,457.345337,1003.752075,428.222137,982.824768,478.829803,976.990356,486.139984,1011.074524,475.857819,1030.393921,461.802368,1004.47168,503.759491,994.332153,504.612305,1038.278564,500.570496,1050.733276,491.961884,1028.113892,518.790527,1015.241211,522.335205,2,?,?
854,'2022/09/18 20:06:42:548',36,942.037476,332.812622,894.588013,299.551636,871.642761,248.890228,899.37616,205.662216,939.662537,190.593246,889.853149,207.685806,888.890991,161.758011,883.90332,203.646164,887.998352,225.423401,924.549927,211.328552,926.495605,167.970978,913.410767,215.61734,916.822205,229.521194,957.57666,222.034805,961.29187,187.998825,943.509399,235.011078,944.176025,248.272598,991.840149,239.226486,987.791504,212.724518,970.526123,244.432236,969.157654,257.579529,2,?,?
855,'2022/09/18 20:06:42:628',36,939.040283,335.281952,892.252258,302.302765,870.319702,252.590485,897.402466,209.304062,935.462341,191.446045,889.1297,209.791855,888.421265,163.786987,883.324829,205.206863,886.799622,226.224304,923.869629,214.230164,925.219971,171.536041,912.441162,219.143127,916.093872,231.883789,956.526978,225.497879,959.912476,190.334961,942.443481,237.100708,943.721985,249.597061,990.565552,242.980225,987.142578,215.176727,970.334473,246.105072,969.470337,258.551849,2,?,?
856,'2022/09/18 20:06:42:725',36,939.21106,332.120697,892.575134,302.234436,868.947815,252.576263,895.44281,209.570587,933.924866,193.244476,887.181091,208.263504,887.146851,164.023819,882.295471,206.986343,886.505005,226.405884,922.3797,212.417999,924.371399,170.280182,911.495605,218.160629,914.96344,228.729919,955.114014,223.079605,959.004883,189.977768,941.661865,236.777084,942.578979,246.02652,989.293579,239.709015,984.953857,216.62207,968.795715,248.302689,968.298645,258.617615,2,?,?
857,'2022/09/18 20:06:42:795',36,938.381714,331.991394,892.189209,301.454468,869.386658,252.401062,894.808289,209.399979,932.790161,192.774994,888.387695,208.552414,888.438843,164.069183,882.806091,205.641403,885.763611,225.781616,923.307495,212.751282,924.696533,171.204758,911.344971,218.318832,914.364868,229.549347,956.212524,223.699341,959.885986,190.029556,941.905151,237.405212,942.086731,249.262527,990.484924,240.785889,986.831299,215.509857,969.742188,247.397736,967.694946,259.618256,2,?,?
858,'2022/09/18 20:06:42:885',36,937.6297,332.144623,891.764893,301.749268,868.875854,252.168655,895.988464,209.240021,934.517822,193.122131,886.665161,207.157944,886.131531,164.563736,881.988159,207.398956,886.468506,225.606201,922.181946,211.312408,923.043518,170.693192,910.606201,219.186157,914.675781,228.740952,955.314575,222.488022,958.907593,190.115433,941.154663,237.799652,942.329773,247.292755,989.503174,239.697662,986.001953,215.690079,968.993774,247.952087,967.861938,258.785889,2,?,?
859,'2022/09/18 20:06:42:961',36,940.224365,330.741791,892.150391,302.257996,868.507446,252.572845,895.66925,209.238434,933.315369,192.780655,886.123108,208.611954,885.19458,164.585602,881.487488,207.437973,885.383301,226.928101,921.138916,213.542328,922.320618,171.067627,910.881958,219.16008,914.300415,229.831879,953.720764,224.175873,957.364746,189.565063,940.587524,237.41272,941.305786,247.722321,987.746094,240.195984,984.941284,215.422989,968.200623,248.344238,966.268372,260.088104,2,?,?
